idx name E N U flagged rotation
74 sb07-03 8.232 -0.819 0.03 False 181.7
75 sb07-04 10.488 0.714 0.049 False 181.7
76 sb07-05 9.313 3.06 0.016 False 181.7
77 sb07-06 7.502 1.304 0.024 False 181.7
78 sb07-07 6.133 2.463 0.019 False 181.7
79 sb07-08 3.276 0.899 0.023 False 181.7
80 sb09-04 9.295 7.262 0.001 False 181.7
81 sb09-05 5.774 6.466 0.021 False 181.7
82 sb09-06 6.284 8.761 -0.0 False 181.7
83 sb09-07 4.437 8.971 -0.035 False 181.7
84 sb09-08 4.128 7.184 -0.005 False 181.7
85 sb09-09 4.205 4.816 -0.001 False 181.7
86 sb09-10 2.103 3.043 -0.005 False 181.7
87 sb09-11 4.225 2.473 0.015 False 181.7
88 sb08-06 14.248 5.244 -0.004 False 181.7
89 sb08-07 12.485 5.359 -0.018 False 181.7
90 sb08-08 10.898 4.108 0.011 False 181.7
91 sb08-09 12.53 3.497 0.016 False 181.7
92 sb08-10 11.191 2.343 0.013 False 181.7
93 sb09-01 6.002 4.514 0.02 False 181.7
94 sb09-02 7.587 3.607 0.01 False 181.7
95 sb09-03 8.868 4.876 -0.001 False 181.7
96 sb10-09 7.959 9.471 0.013 False 181.7
97 sb10-10 11.066 7.661 -0.007 False 181.7
98 sb10-11 10.567 5.958 -0.027 False 181.7
99 sb11-01 7.693 11.919 -0.012 False 181.7
100 sb11-02 9.49 11.804 0.005 False 181.7
101 sb11-03 8.118 14.21 -0.04 False 181.7
102 sb11-04 10.27 15.489 -0.021 False 181.7
103 sb11-05 8.744 16.387 -0.011 False 181.7
104 sb10-01 12.947 7.038 -0.005 False 181.7
105 sb10-02 14.853 6.969 -0.023 False 181.7
106 sb10-03 17.034 9.312 0.001 False 181.7
107 sb10-04 14.375 9.355 0.005 False 181.7
108 sb10-05 14.087 12.966 -0.0 False 181.7
109 sb10-06 12.513 9.311 -0.005 False 181.7
110 sb10-07 12.248 11.918 -0.006 False 181.7
111 sb10-08 10.831 9.968 -0.008 False 181.7
112 sb12-04 1.509 14.474 -0.072 False 181.7
113 sb12-05 4.896 15.11 -0.023 False 181.7
114 sb12-06 3.157 17.168 -0.032 False 181.7
115 sb12-07 1.302 17.286 -0.047 False 181.7
116 sb12-08 3.267 19.123 -0.028 False 181.7
117 sb12-09 -1.305 18.726 -0.037 False 181.7
118 sb12-10 -0.569 16.745 -0.04 False 181.7
119 sb12-11 -0.939 11.155 -0.036 False 181.7
120 sb11-06 5.987 16.526 -0.021 False 181.7
121 sb11-07 4.902 18.16 -0.016 False 181.7
122 sb11-08 6.527 13.265 -0.037 False 181.7
123 sb11-09 4.751 12.108 -0.042 False 181.7
124 sb11-10 5.549 10.489 -0.018 False 181.7
125 sb12-01 -0.155 12.731 -0.035 False 181.7
126 sb12-02 2.269 12.785 -0.027 False 181.7
127 sb12-03 3.841 13.748 -0.062 False 181.7
128 sb13-09 -8.703 14.863 -0.058 False 181.7
129 sb13-10 -7.259 13.163 -0.069 False 181.7
130 sb13-11 -7.091 11.43 -0.03 False 181.7
131 sb14-01 -10.778 8.313 -0.036 False 181.7
132 sb14-02 -12.006 10.962 -0.064 False 181.7
133 sb14-03 -9.107 8.911 -0.061 False 181.7
134 sb14-04 -8.782 10.861 -0.034 False 181.7
135 sb14-05 -9.114 13.076 -0.043 False 181.7
136 sb13-01 -5.484 10.604 -0.046 False 181.7
137 sb13-02 -3.902 13.205 -0.036 False 181.7
138 sb13-03 -2.088 14.602 -0.034 False 181.7
139 sb13-04 -3.833 14.906 -0.05 False 181.7
140 sb13-05 -2.375 16.761 -0.049 False 181.7
141 sb13-06 -5.493 16.362 -0.089 False 181.7
142 sb13-07 -6.588 14.949 -0.043 False 181.7
143 sb13-08 -8.714 17.424 -0.066 False 181.7
144 sb15-03 2.51 6.429 -0.027 False 181.7
145 sb15-04 1.611 8.216 0.023 False 181.7
146 sb15-05 3.439 10.552 -0.018 False 181.7
147 sb15-06 1.345 11.033 -0.028 False 181.7
148 sb15-07 -2.355 12.399 -0.01 False 181.7
149 sb15-08 -3.751 9.856 -0.015 False 181.7
150 sb15-09 -2.0 9.735 -0.003 False 181.7
151 sb15-10 -0.97 5.955 0.007 False 181.7
152 sb14-06 -10.413 11.966 -0.055 False 181.7
153 sb14-07 -10.516 14.618 -0.09 False 181.7
154 sb14-08 -13.944 13.019 -0.058 False 181.7
155 sb14-09 -13.804 11.215 -0.043 False 181.7
156 sb14-10 -15.255 10.109 -0.05 False 181.7
157 sb14-11 -13.617 9.102 -0.054 False 181.7
158 sb15-01 1.101 5.326 0.002 False 181.7
159 sb15-02 -0.1 8.121 -0.02 False 181.7
160 sb16-09 -10.094 6.637 -0.039 False 181.7
161 sb16-10 -8.348 4.581 -0.011 False 181.7
162 sb16-11 -10.195 4.843 -0.04 False 181.7
163 sb17-01 -15.26 2.81 -0.009 False 181.7
164 sb17-02 -12.444 3.314 -0.067 False 181.7
165 sb17-03 -14.028 4.146 -0.035 False 181.7
166 sb17-04 -11.924 5.448 -0.04 False 181.7
167 sb17-05 -12.56 7.667 -0.039 False 181.7
168 sb16-01 -5.935 4.707 -0.025 False 181.7
169 sb16-02 -3.588 4.027 -0.007 False 181.7
170 sb16-03 -3.382 5.782 -0.006 False 181.7
171 sb16-04 -5.772 6.452 -0.024 False 181.7
172 sb16-05 -2.26 7.884 -0.003 False 181.7
173 sb16-06 -4.319 8.067 -0.017 False 181.7
174 sb16-07 -7.425 9.613 -0.048 False 181.7
175 sb16-08 -7.515 6.912 -0.03 False 181.7
176 sb18-04 1.072 1.326 0.02 False 181.7
177 sb18-05 -0.318 3.069 -0.008 False 181.7
178 sb18-06 -0.798 1.242 0.029 False 181.7
179 sb18-07 -1.883 4.372 0.007 False 181.7
180 sb18-08 -3.096 2.366 -0.003 False 181.7
181 sb18-09 -2.138 -0.569 -0.003 False 181.7
182 sb18-10 -2.26 -2.826 -0.038 False 181.7
183 sb18-11 0.684 -3.428 -0.002 False 181.7
184 sb17-06 -13.608 6.146 -0.048 False 181.7
185 sb17-07 -15.369 7.668 -0.048 False 181.7
186 sb17-08 -16.902 6.703 -0.038 False 181.7
187 sb17-09 -16.052 5.079 -0.041 False 181.7
188 sb17-10 -19.069 3.426 -0.05 False 181.7
189 sb18-01 -0.496 -1.178 0.018 False 181.7
190 sb18-02 2.78 -1.895 0.027 False 181.7
191 sb18-03 1.94 -0.263 0.014 False 181.7
192 sb19-09 -11.892 0.284 -0.004 False 181.7
193 sb19-10 -10.115 -2.274 -0.065 False 181.7
194 sb19-11 -11.256 -3.683 -0.018 False 181.7
195 sb20-01 -15.597 -2.748 0.005 False 181.7
196 sb20-02 -13.947 -3.355 -0.026 False 181.7
197 sb20-03 -12.099 -1.556 -0.0 False 181.7
198 sb20-04 -14.067 -0.745 -0.009 False 181.7
199 sb20-05 -13.898 1.658 -0.033 False 181.7
200 sb19-01 -3.716 -1.427 -0.003 False 181.7
201 sb19-02 -5.869 -1.505 0.006 False 181.7
202 sb19-03 -5.799 1.052 -0.005 False 181.7
203 sb19-04 -5.234 2.829 -0.021 False 181.7
204 sb19-05 -7.934 0.162 -0.013 False 181.7
205 sb19-06 -8.42 1.936 -0.02 False 181.7
206 sb19-07 -10.191 1.834 -0.024 False 181.7
207 sb19-08 -9.657 -0.576 -0.016 False 181.7
208 sb21-04 -4.468 -6.005 -0.014 False 181.7
209 sb21-05 -4.118 -3.11 -0.0 False 181.7
210 sb21-06 -5.983 -3.294 0.019 False 181.7
211 sb21-07 -7.621 -2.406 -0.01 False 181.7
212 sb21-08 -6.499 -4.989 0.002 False 181.7
213 sb21-09 -8.416 -4.075 -0.004 False 181.7
214 sb21-10 -7.68 -7.609 -0.008 False 181.7
215 sb21-11 -6.307 -8.815 -0.005 False 181.7
216 sb20-06 -16.439 0.938 -0.019 False 181.7
217 sb20-07 -17.12 2.858 -0.042 False 181.7
218 sb20-08 -18.647 0.904 -0.034 False 181.7
219 sb20-09 -16.751 -1.062 -0.01 False 181.7
220 sb20-10 -18.051 -4.562 -0.007 False 181.7
221 sb21-01 -4.899 -10.1 0.032 False 181.7
222 sb21-02 -4.781 -7.954 -0.002 False 181.7
223 sb21-03 -2.513 -7.976 -0.014 False 181.7
224 sb22-09 -15.812 -7.8 -0.022 False 181.7
225 sb22-10 -15.321 -9.972 0.009 False 181.7
226 sb22-11 -13.996 -7.707 -0.008 False 181.7
227 sb23-01 -9.005 -14.826 0.021 False 181.7
228 sb23-02 -7.324 -14.183 0.04 False 181.7
229 sb23-03 -6.579 -10.999 0.025 False 181.7
230 sb23-04 -8.976 -12.072 0.02 False 181.7
231 sb23-05 -9.751 -9.941 -0.008 False 181.7
232 sb22-01 -13.372 -10.436 0.006 False 181.7
233 sb22-02 -12.053 -8.324 -0.044 False 181.7
234 sb22-03 -9.542 -8.149 -0.007 False 181.7
235 sb22-04 -9.943 -6.383 -0.01 False 181.7
236 sb22-05 -11.685 -5.875 -0.002 False 181.7
237 sb22-06 -14.111 -5.927 -0.002 False 181.7
238 sb22-07 -15.661 -4.849 -0.007 False 181.7
239 sb22-08 -17.406 -6.201 0.006 False 181.7
240 sb24-04 -2.893 -13.061 0.077 False 181.7
241 sb24-05 -3.896 -11.654 0.055 False 181.7
242 sb24-06 -5.98 -12.618 0.017 False 181.7
243 sb24-07 -4.602 -14.7 0.06 False 181.7
244 sb24-08 -6.138 -15.674 0.037 False 181.7
245 sb24-09 -7.725 -16.629 0.02 False 181.7
246 sb24-10 -6.064 -18.07 0.042 False 181.7
247 sb24-11 -3.929 -17.343 0.032 False 181.7
248 sb23-06 -10.831 -12.122 -0.022 False 181.7
249 sb23-07 -11.61 -10.125 -0.01 False 181.7
250 sb23-08 -12.621 -12.004 -0.044 False 181.7
251 sb23-09 -15.3 -12.514 -0.016 False 181.7
252 sb23-10 -11.981 -15.138 0.006 False 181.7
253 sb24-01 -1.39 -17.817 0.029 False 181.7
254 sb24-02 -2.633 -16.135 0.046 False 181.7
255 sb24-03 -1.513 -14.404 0.057 False 181.7
